Node_ID	Description	Sub-family	Colour (Sub-family)
MZ501064	Escherichia phage ErnstBeyeler	Studiervirinae	#F8AC65
MZ501063	Escherichia phage EmilieFrey	Stephanstirmvirinae	#781BA9
MZ501062	Escherichia phage EmilHeitz	Vequintavirinae	#D4713F
MZ501061	Escherichia phage EduardKellenberger	Vequintavirinae	#D4713F
MZ501060	Escherichia phage DrSchubert	Vequintavirinae	#D4713F
MZ501059	Escherichia phage DanielBernoulli	Tempevirinae	#2EE363
MZ501058	Escherichia phage DaisyDussoix	Markadamsvirinae	#450410
MZ501057	Escherichia phage ChristophMerian	Queuovirinae	#4754CD
MZ501056	Escherichia phage ChristianSchoenbein	Tevenvirinae	#19205D
MZ501054	Escherichia phage CarlMeissner	Vequintavirinae	#D4713F
MZ501053	Escherichia phage BrunoManser	Tunavirinae	#28E0A3
MZ501052	Escherichia phage AugustSocin	Tevenvirinae	#19205D
MZ501051	Escherichia phage AugustePiccard	Braunvirinae	#859A4C
MZ501050	Escherichia phage AndreasVesalius	Tevenvirinae	#19205D
MZ501049	Escherichia phage AlfredRasser	Enquatrovirinae	#238AAE
MZ501048	Escherichia phage AlexBoehm	Vequintavirinae	#D4713F
MZ501046	Escherichia phage AdolfPortmann	Tevenvirinae	#19205D
MZ501047	Escherichia phage AlbertHofmann	Tevenvirinae	#19205D
MZ958750	Streptomyces phage Targaryen	Boydwoodruffvirinae	#053063
MZ958749	Microbacterium phage SJay	Unclassified	#D3D3D3
MZ958746	Mycobacterium phage Enceladus	Lclasvirinae	#C4D6F8
MZ958744	Mycobacterium phage JalFarm20	Gracegardnervirinae	#6AE506
MZ234053	Escherichia phage vB_EcoM-PM136	Tevenvirinae	#19205D
MZ234051	Escherichia phage vB_EcoM-PM108	Tevenvirinae	#19205D
MZ234050	Escherichia phage vB_EcoP-UTI89UKE3	Molineuxvirinae	#626F17
MZ234049	Escherichia phage vB_EcoP-UTI89UKE2	Molineuxvirinae	#626F17
MZ234047	Escherichia phage vB_EcoP-PM139	Studiervirinae	#F8AC65
MZ234046	Escherichia phage vB_EcoP-PM137	Studiervirinae	#F8AC65
MZ234045	Escherichia phage vB_EcoP-PM131	Studiervirinae	#F8AC65
MZ234044	Escherichia phage vB_EcoP-PM129	Studiervirinae	#F8AC65
MZ234043	Escherichia phage vB_EcoM-PM123	Tevenvirinae	#19205D
MZ234042	Escherichia phage vB_EcoM-PM107	Tevenvirinae	#19205D
MZ234041	Escherichia phage vB_EcoM-PM105	Tevenvirinae	#19205D
MZ234040	Escherichia phage vB_EcoM-G3G7	Tevenvirinae	#19205D
MZ234039	Escherichia phage vB_EcoM-G3G6	Tevenvirinae	#19205D
MZ234038	Escherichia phage vB_EcoM-G3F10	Tevenvirinae	#19205D
MZ234037	Escherichia phage vB_EcoM-G3F9	Tevenvirinae	#19205D
MZ234036	Escherichia phage vB_EcoM-G3F8	Tevenvirinae	#19205D
MZ234035	Escherichia phage vB_EcoM-G3F7	Tevenvirinae	#19205D
MZ234034	Escherichia phage vB_EcoM-G3F6	Tevenvirinae	#19205D
MZ234033	Escherichia phage vB_EcoS-G3B1	Tempevirinae	#2EE363
MZ234032	Escherichia phage vB_EcoP-G3A1	Molineuxvirinae	#626F17
MZ234031	Escherichia phage vB_EcoM-CHD94UKE2	Tevenvirinae	#19205D
MZ234030	Escherichia phage vB_EcoM-CHD16UKE1	Tevenvirinae	#19205D
MZ234028	Escherichia phage vB_EcoP-CHD5UKE1	Gordonclarkvirinae	#2B5387
MZ234027	Escherichia phage vB_EcoM-CHD2BS1	Tevenvirinae	#19205D
MZ234025	Escherichia phage vB_EcoM-172859UKE1	Tevenvirinae	#19205D
MZ234024	Escherichia phage vB_EcoP-101136BS1	Studiervirinae	#F8AC65
MZ234023	Escherichia phage vB_EcoP-101120B2	Studiervirinae	#F8AC65
MZ234022	Escherichia phage vB_EcoP-101120B1-2	Studiervirinae	#F8AC65
MZ234021	Escherichia phage vB_EcoP-101118UKE1	Studiervirinae	#F8AC65
MZ234020	Escherichia phage vB_EcoP-101118B1	Molineuxvirinae	#626F17
MZ234019	Escherichia phage vB_EcoP-101117UKE2	Molineuxvirinae	#626F17
MZ234018	Escherichia phage vB_EcoM-101117BS1	Tevenvirinae	#19205D
MZ234017	Escherichia phage vB_EcoP-101114UKE3	Gordonclarkvirinae	#2B5387
MZ234016	Escherichia phage vB_EcoS-101114BS4	Unclassified	#D3D3D3
MZ234014	Escherichia phage vB_EcoS-101114B2	Unclassified	#D3D3D3
MZ234013	Escherichia phage vB_EcoM-101112UKE3-1	Tevenvirinae	#19205D
MZ234012	Escherichia phage vB_EcoP-101101UKE1	Molineuxvirinae	#626F17
MZ234011	Escherichia phage vB_EcoP-22664UKE3-2	Studiervirinae	#F8AC65
MZ234010	Escherichia phage vB_EcoS-22664BS2	Guernseyvirinae	#11144C
MZ234009	Escherichia phage vB_EcoP-22664BS1	Studiervirinae	#F8AC65
MZ234008	Escherichia phage vB_EcoS-22664B1	Unclassified	#D3D3D3
MZ398021	Klebsiella phage BUCT_47333	Unclassified	#D3D3D3
MW258712	Kosakonia phage Kc259	Unclassified	#D3D3D3
MW317014	Kosakonia phage Kc166BP	Unclassified	#D3D3D3
OK905446	Vibrio phage VS1	Unclassified	#D3D3D3
OK018184	Shigella phage CT01	Tevenvirinae	#19205D
MZ364294	robinz microvirus RP_188	Unclassified	#D3D3D3
MZ364293	robinz microvirus RP_178	Unclassified	#D3D3D3
MZ364292	robinz microvirus RP_175	Unclassified	#D3D3D3
MZ364291	robinz microvirus RP_172	Unclassified	#D3D3D3
MZ364290	robinz microvirus RP_171	Unclassified	#D3D3D3
MZ364289	robinz microvirus RP_165	Unclassified	#D3D3D3
MZ364288	robinz microvirus RP_163	Unclassified	#D3D3D3
MZ364287	robinz microvirus RP_160	Unclassified	#D3D3D3
MZ364286	robinz microvirus RP_153	Unclassified	#D3D3D3
MZ364285	robinz microvirus RP_152	Unclassified	#D3D3D3
MZ364284	robinz microvirus RP_147	Unclassified	#D3D3D3
MZ364283	robinz microvirus RP_145	Unclassified	#D3D3D3
MZ364282	robinz microvirus RP_144	Unclassified	#D3D3D3
MZ364281	robinz microvirus RP_143	Unclassified	#D3D3D3
MZ364280	robinz microvirus RP_142	Unclassified	#D3D3D3
MZ364279	robinz microvirus RP_139	Unclassified	#D3D3D3
MZ364278	robinz microvirus RP_136	Unclassified	#D3D3D3
MZ364277	robinz microvirus RP_133	Unclassified	#D3D3D3
MZ364276	robinz microvirus RP_132	Unclassified	#D3D3D3
MZ364275	robinz microvirus RP_131	Unclassified	#D3D3D3
MZ364274	robinz microvirus RP_121	Unclassified	#D3D3D3
MZ364273	robinz microvirus RP_120	Unclassified	#D3D3D3
MZ364272	robinz microvirus RP_117	Unclassified	#D3D3D3
MZ364271	robinz microvirus RP_115	Unclassified	#D3D3D3
MZ364270	robinz microvirus RP_112	Unclassified	#D3D3D3
MZ364269	robinz microvirus RP_111	Unclassified	#D3D3D3
MZ364268	robinz microvirus RP_110	Unclassified	#D3D3D3
MZ364267	robinz microvirus RP_109	Unclassified	#D3D3D3
MZ364266	robinz microvirus RP_107	Unclassified	#D3D3D3
MZ364265	robinz microvirus RP_106	Unclassified	#D3D3D3
MZ364264	robinz microvirus RP_105	Unclassified	#D3D3D3
MZ364263	robinz microvirus RP_104	Unclassified	#D3D3D3
MZ364262	robinz microvirus RP_103	Unclassified	#D3D3D3
MZ364261	robinz microvirus RP_102	Unclassified	#D3D3D3
MZ364260	robinz microvirus RP_101	Unclassified	#D3D3D3
MZ364259	robinz microvirus RP_97	Unclassified	#D3D3D3
MZ364258	robinz microvirus RP_96	Unclassified	#D3D3D3
MZ364257	robinz microvirus RP_95	Unclassified	#D3D3D3
MZ364256	robinz microvirus RP_94	Unclassified	#D3D3D3
MZ364255	robinz microvirus RP_93	Unclassified	#D3D3D3
MZ364254	robinz microvirus RP_92	Unclassified	#D3D3D3
MZ364253	robinz microvirus RP_87	Unclassified	#D3D3D3
MZ364252	robinz microvirus RP_86	Unclassified	#D3D3D3
MZ364251	robinz microvirus RP_84	Unclassified	#D3D3D3
MZ364250	robinz microvirus RP_82	Unclassified	#D3D3D3
MZ364249	robinz microvirus RP_81	Unclassified	#D3D3D3
MZ364248	robinz microvirus RP_78	Unclassified	#D3D3D3
MZ364247	robinz microvirus RP_77	Unclassified	#D3D3D3
MZ364246	robinz microvirus RP_76	Unclassified	#D3D3D3
MZ364245	robinz microvirus RP_75	Unclassified	#D3D3D3
MZ364244	robinz microvirus RP_74	Unclassified	#D3D3D3
MZ364243	robinz microvirus RP_71	Unclassified	#D3D3D3
MZ364242	robinz microvirus RP_65	Unclassified	#D3D3D3
MZ364241	robinz microvirus RP_62	Unclassified	#D3D3D3
MZ364240	robinz microvirus RP_61	Unclassified	#D3D3D3
MZ364239	robinz microvirus RP_58	Unclassified	#D3D3D3
MZ364238	robinz microvirus RP_56	Unclassified	#D3D3D3
MZ364237	robinz microvirus RP_48	Unclassified	#D3D3D3
MZ364236	robinz microvirus RP_45	Unclassified	#D3D3D3
MZ364235	robinz microvirus RP_44	Unclassified	#D3D3D3
MZ364234	robinz microvirus RP_42	Unclassified	#D3D3D3
MZ364233	robinz microvirus RP_41	Unclassified	#D3D3D3
MZ364232	robinz microvirus RP_40	Unclassified	#D3D3D3
MZ364231	robinz microvirus RP_39	Unclassified	#D3D3D3
MZ364230	robinz microvirus RP_38	Unclassified	#D3D3D3
MZ364229	robinz microvirus RP_37	Unclassified	#D3D3D3
MZ364228	robinz microvirus RP_36	Unclassified	#D3D3D3
MZ364227	robinz microvirus RP_35	Unclassified	#D3D3D3
MZ364226	robinz microvirus RP_34	Unclassified	#D3D3D3
MZ364225	robinz microvirus RP_33	Unclassified	#D3D3D3
MZ364224	robinz microvirus RP_32	Unclassified	#D3D3D3
MZ364223	robinz microvirus RP_30	Unclassified	#D3D3D3
MZ364222	robinz microvirus RP_29	Unclassified	#D3D3D3
OK041469	Achromobacter phage AXY1	Unclassified	#D3D3D3
OK041468	Burkholderia phage BCE1	Unclassified	#D3D3D3
OK041467	Pseudomonas phage PAE2	Unclassified	#D3D3D3
MZ622163	Mycobacterium phage Filch	Unclassified	#D3D3D3
OK136181	Escherichia phage 18-1-2	Vequintavirinae	#D4713F
OK136180	Escherichia phage 18-1-2	Vequintavirinae	#D4713F
OK173051	Streptococcus phage SF39	Unclassified	#D3D3D3
MZ477002	Acinetobacter phage Phab24	Unclassified	#D3D3D3
MT178275	Klebsiella phage KpS8	Vequintavirinae	#D4713F
MN478483	Klebsiella phage UPM 2146	Unclassified	#D3D3D3
MN316588	Escherichia phage VEc33	Markadamsvirinae	#450410
JX486087	Lactobacillus phage ATCC8014	Unclassified	#D3D3D3
JQ740813	Lactococcus phage ASCC532	Unclassified	#D3D3D3
JQ740789	Lactococcus phage ASCC281	Unclassified	#D3D3D3
JQ740788	Lactococcus phage ASCC273	Unclassified	#D3D3D3
JQ740787	Lactococcus phage ASCC191	Unclassified	#D3D3D3
JQ740804	Lactococcus phage ASCC465	Unclassified	#D3D3D3
EU340421	Lactobacillus phage c5	Unclassified	#D3D3D3
AY739900	Lactobacillus phage LL-Ku	Unclassified	#D3D3D3
FJ822135	Lactobacillus phage Lb338-1	Unclassified	#D3D3D3
DQ227763	Lactococcus phage 712	Unclassified	#D3D3D3
AY682195	Lactobacillus phage LP65	Unclassified	#D3D3D3
AY543070	Escherichia phage T5	Markadamsvirinae	#450410
AY236756	Lactobacillus phage phiJL-1	Unclassified	#D3D3D3
PFDCG	Escherichia phage fd	Unclassified	#D3D3D3
MZ089735	Pseudomonas phage Psa21-HRN	Rabinowitzvirinae	#55F9E4
KX581096	Vibrio phage vB_VspP_pVa5_12Jun	Unclassified	#D3D3D3
CP000917	Escherichia phage Eps7	Markadamsvirinae	#450410
LC625742	Bacteriophage sp.	Unclassified	#D3D3D3
MK568540	Vibrio phage Va3	Unclassified	#D3D3D3
MK387337	Vibrio phage Va1	Unclassified	#D3D3D3
OK040807	Escherichia phage C600M2	Ounavirinae	#96CC89
MW882907	Escherichia phage vB_EcoM_SQ17	Tevenvirinae	#19205D
OK018136	Stenotrophomonas phage TS-10	Unclassified	#D3D3D3
OK040794	Arthrobacter phage Atuin	Unclassified	#D3D3D3
OK040792	Microbacterium phage Kozie	Unclassified	#D3D3D3
OK040787	Microbacterium phage Pepe25	Unclassified	#D3D3D3
OK040785	Gordonia phage Pons	Unclassified	#D3D3D3
OK040780	Arthrobacter phage Sarge	Unclassified	#D3D3D3
OK108609	Salmonella phage vB_SenS_S532	Guernseyvirinae	#11144C
OK108608	Salmonella phage vB_SenS_S528	Guernseyvirinae	#11144C
OK108607	Salmonella phage vB_SenS_S124	Markadamsvirinae	#450410
OK169295	Vibrio phage Rostov 13	Studiervirinae	#F8AC65
OK169294	Vibrio phage Rostov 13	Studiervirinae	#F8AC65
KX279892	Escherichia phage AAPEc6	Molineuxvirinae	#626F17
KM979355	Escherichia phage DT571/2	Markadamsvirinae	#450410
KC579452	Escherichia phage phiKP26	Rogunavirinae	#52605A
JX104231	Burkholderia phage BcepMigl	Unclassified	#D3D3D3
JN672684	Enterobacter phage F20	Unclassified	#D3D3D3
FJ937737	Burkholderia phage BcepIL02	Unclassified	#D3D3D3
JN593240	Escherichia phage Cba120	Cvivirinae	#2B92B3
EU330206	Escherichia phage phiEco32	Gordonclarkvirinae	#2B5387
EF153632	Burkholderia phage BcepF1	Unclassified	#D3D3D3
EF056009	Escherichia phage N4	Enquatrovirinae	#238AAE
DQ121662	Escherichia phage Jk06	Rogunavirinae	#52605A
AY967407	Escherichia phage RB43	Unclassified	#D3D3D3
AF234172	Escherichia phage P1	Unclassified	#D3D3D3
AF069529	Escherichia phage HK97	Hendrixvirinae	#747474
AF069308	Escherichia phage HK022	Hendrixvirinae	#747474
AF064539	Escherichia phage N15	Unclassified	#D3D3D3
PX1CG	Escherichia phage phiX174	Bullavirinae	#1B9DDA
CP067347	Clostridioides phage ES-S-0107-01	Unclassified	#D3D3D3
CP067352	Clostridioides phage ES-S-0173-01	Unclassified	#D3D3D3
OK318961	Microbacterium phage Saratos	Unclassified	#D3D3D3
OK539620	Escherichia phage NTEC3	Guernseyvirinae	#11144C
MH375600	Streptococcus phage pST	Unclassified	#D3D3D3
MH375599	Streptococcus phage 142	Unclassified	#D3D3D3
MH375598	Streptococcus phage 140	Unclassified	#D3D3D3
MH375597	Streptococcus phage 123	Unclassified	#D3D3D3
MH375595	Streptococcus phage 107	Unclassified	#D3D3D3
MH375594	Streptococcus phage 94	Unclassified	#D3D3D3
MH375593	Streptococcus phage 93	Unclassified	#D3D3D3
MH375596	Streptococcus phage 115	Unclassified	#D3D3D3
KU760857	Salmonella phage SJ46	Unclassified	#D3D3D3
KM236241	Citrobacter phage Stevie	Tempevirinae	#2EE363
JN132397	Campylobacter phage CPX	Eucampyvirinae	#F5ACD4
GU296433	Campylobacter phage NCTC12673	Eucampyvirinae	#F5ACD4
DQ289555	Bacillus phage WBeta	Unclassified	#D3D3D3
AY029185	Bordetella phage BPP-1	Unclassified	#D3D3D3
OK483201	Vibrio phage F23s1	Unclassified	#D3D3D3
MN364664	Xanthomonas phage Xoo-sp15	Bastillevirinae	#44F566
LC628082	Streptococcus phage SG005	Unclassified	#D3D3D3
MZ643249	Proteus phage vB_PmiS_PM-CJR	Unclassified	#D3D3D3
MT757392	Klebsiella phage vB_KleM_KB2	Unclassified	#D3D3D3
CP045566	Liberibacter phage CLasMV1	Unclassified	#D3D3D3
OK042081	Yersinia phage vB_YenS_P400	Unclassified	#D3D3D3
OK042080	Yersinia phage vB_YenP_Rambo	Studiervirinae	#F8AC65
MZ209302	Gordonia phage Jojo24	Unclassified	#D3D3D3
OK283619	Escherichia phage LPEK22	Cvivirinae	#2B92B3
OK283618	Listeria phage LPML1	Ounavirinae	#96CC89
OK149216	Acinetobacter phage vB_IME_Ab2712	Unclassified	#D3D3D3
OK149215	Klebsiella phage vB_KpnP_IME305	Studiervirinae	#F8AC65
MZ648215	Escherichia phage vB_EcoP_IMEP24	Studiervirinae	#F8AC65
MZ648214	Escherichia phage vB_EcoP_IMEP8	Gordonclarkvirinae	#2B5387
MZ997841	Escherichia phage ULINTec7	Molineuxvirinae	#626F17
MZ997840	Escherichia phage ULINTec6	Molineuxvirinae	#626F17
MZ997839	Escherichia phage ULINTec4	Molineuxvirinae	#626F17
OK181169	Vibrio phage 536	Unclassified	#D3D3D3
OK274245	Ralstonia phage RpT1	Unclassified	#D3D3D3
OK318991	Ralstonia phage RpY2	Unclassified	#D3D3D3
OK319016	Brevundimonas phage AA	Unclassified	#D3D3D3
OK335783	Brevundimonas phage BC	Unclassified	#D3D3D3
OK335775	Escherichia phage PSD2002	Tevenvirinae	#19205D
MZ997838	Escherichia phage ULINTec2	Guernseyvirinae	#11144C
OK143207	Escherichia phage Lindwurm	Markadamsvirinae	#450410
OK095358	Burkholderia phage phiBt-TXDOH	Unclassified	#D3D3D3
OK172329	Alcaligenes phage vB_Af_QDWS535	Unclassified	#D3D3D3
OK076929	Escherichia phage vB_EcoM_C2-3	Tevenvirinae	#19205D
OK040170	Serratia phage BUCT660	Unclassified	#D3D3D3
OK019720	Klebsiella phage KL3	Unclassified	#D3D3D3
MZ969012	Mycobacterium phage Saroj	Gracegardnervirinae	#6AE506
MT956952	Lactobacillus phage MLC-A	Unclassified	#D3D3D3
MW450817	Halorubrum virus VOLN27B	Unclassified	#D3D3D3
MN857617	Bacillus phage SRT01hs	Tatarstanvirinae	#7FC9B3
MF360957	Bacillus phage PBS1	Unclassified	#D3D3D3
KF669659	Bacillus phage Riggi	Unclassified	#D3D3D3
KF669651	Bacillus phage Glittering	Unclassified	#D3D3D3
KC330683	Bacillus phage Finn	Unclassified	#D3D3D3
KC330682	Bacillus phage Taylor	Unclassified	#D3D3D3
JX887877	Bacillus phage vB_BtS_BMBtp2	Unclassified	#D3D3D3
JN638751	Bacillus phage G	Unclassified	#D3D3D3
FJ230960	Bacillus phage SPO1	Spounavirinae	#A62FBF
EU874396	Bacillus phage IEBH	Unclassified	#D3D3D3
EU771092	Bacillus phage phi29	Picovirinae	#874441
OK040806	Escherichia phage CL1	Ounavirinae	#96CC89
KY608966	Escherichia phage CF2	Tevenvirinae	#19205D
KY608965	Escherichia phage phiEC1	Tevenvirinae	#19205D
AY349011	Burkholderia phage Bcep22	Unclassified	#D3D3D3
EU719189	Clostridioides phage phiCD27	Unclassified	#D3D3D3
DQ466086	Clostridioides phage phiC2	Unclassified	#D3D3D3
AY855346	Clostridium phage phi CD119	Unclassified	#D3D3D3
AY605181	Burkholderia phage BcepC6B	Unclassified	#D3D3D3
AY369265	Burkholderia phage Bcep1	Unclassified	#D3D3D3
AY368235	Burkholderia phage Bcep43	Unclassified	#D3D3D3
AF543311	Burkholderia phage Bcep781	Unclassified	#D3D3D3
AF447491	Burkholderia phage phiE125	Unclassified	#D3D3D3
OU784750	Peduovirus P2	Unclassified	#D3D3D3
OU784746	Peduovirus P2	Unclassified	#D3D3D3
OU784549	Peduovirus P2	Unclassified	#D3D3D3
MW722821	Escherichia phage 590B	Guernseyvirinae	#11144C
MT366944	Yersinia phage vB_YenM_281	Unclassified	#D3D3D3
BK059162	Altiarchaeum virus	Unclassified	#D3D3D3
BK059157	Altiarchaeum virus	Unclassified	#D3D3D3
OK094519	Pseudomonas phage PCS4	Studiervirinae	#F8AC65
OK085710	Myxococcus phage Mx4	Unclassified	#D3D3D3
MZ333461	Enterococcus phage VEsP-2	Unclassified	#D3D3D3
MW464860	Enterobacter phage EC151	Queuovirinae	#4754CD
CP000625	Burkholderia phage phi644-2	Unclassified	#D3D3D3
CP000624	Burkholderia phage phiE12-2	Unclassified	#D3D3D3
MZ065353	Escherichia virus KFS-EC3	Tevenvirinae	#19205D
JN662425	Burkholderia phage DC1	Unclassified	#D3D3D3
EF602154	Burkholderia phage BcepNY3	Unclassified	#D3D3D3
AY539836	Burkholderia phage BcepMu	Unclassified	#D3D3D3
AY453853	Burkholderia phage phi1026b	Unclassified	#D3D3D3
MW334946	Cyanophage S-2L	Unclassified	#D3D3D3
KT995480	Bacillus phage BM15	Bastillevirinae	#44F566
KF669648	Bacillus phage Blastoid	Unclassified	#D3D3D3
KC330684	Bacillus phage Andromeda	Unclassified	#D3D3D3
KC330680	Bacillus phage Eoghan	Unclassified	#D3D3D3
KC330679	Bacillus phage Curly	Unclassified	#D3D3D3
GU229986	Bacillus phage 250	Unclassified	#D3D3D3
EU408779	Bacillus phage AP50	Unclassified	#D3D3D3
DQ123818	Actinomyces phage Av-1	Unclassified	#D3D3D3
AY266303	Aeromonas phage Aeh1	Unclassified	#D3D3D3
CP084202	Akkermansia phage DTMo-2021a	Unclassified	#D3D3D3
MZ322895	Klebsiella phage vB_KpnM_VAC13	Unclassified	#D3D3D3
MT543041	Serratia phage vB_SmaP-UFV01	Studiervirinae	#F8AC65
MT980841	Ruminococcus phage phiRM10	Unclassified	#D3D3D3
MT980840	Ruminococcus phage phiRgIBDN1	Unclassified	#D3D3D3
MT980839	Ruminococcus phage phiRgPS_6	Unclassified	#D3D3D3
MT980838	Ruminococcus phage phiRg519T2	Unclassified	#D3D3D3
MT980837	Ruminococcus phage phiRg507T2_3	Unclassified	#D3D3D3
MT980836	Ruminococcus phage phiRg507T2_2	Unclassified	#D3D3D3
MT632020	Salmonella phage UPWr_S5	Guernseyvirinae	#11144C
MT632019	Salmonella phage UPWr_S4	Guernseyvirinae	#11144C
MT632018	Salmonella phage UPWr_S3	Guernseyvirinae	#11144C
MT632017	Salmonella phage UPWr_S2	Guernseyvirinae	#11144C
MT588083	Jerseyvirus jersey	Guernseyvirinae	#11144C
MZ666966	Xanthomonas phage N1	Unclassified	#D3D3D3
MZ666965	Xanthomonas phage N3	Unclassified	#D3D3D3
KX198612	Pseudomonas phage MD8	Unclassified	#D3D3D3
MT239398	Yersinia phage P37	Unclassified	#D3D3D3
MZ417354	Staphylococcus phage PG-2021_9	Twortvirinae	#18F1A6
MZ417353	Staphylococcus phage PG-2021_93	Unclassified	#D3D3D3
MZ417352	Staphylococcus phage PG-2021_91	Unclassified	#D3D3D3
MZ417351	Staphylococcus phage PG-2021_90	Unclassified	#D3D3D3
MZ417350	Staphylococcus phage PG-2021_8	Twortvirinae	#18F1A6
MZ417349	Staphylococcus phage PG-2021_89	Unclassified	#D3D3D3
MZ417348	Staphylococcus phage PG-2021_88	Unclassified	#D3D3D3
MZ417347	Staphylococcus phage PG-2021_87	Twortvirinae	#18F1A6
MZ417346	Staphylococcus phage PG-2021_86	Twortvirinae	#18F1A6
MZ417345	Staphylococcus phage PG-2021_84	Twortvirinae	#18F1A6
MZ417344	Staphylococcus phage PG-2021_76	Twortvirinae	#18F1A6
MZ417343	Staphylococcus phage PG-2021_74	Unclassified	#D3D3D3
MZ417342	Staphylococcus phage PG-2021_68	Unclassified	#D3D3D3
MZ417341	Staphylococcus phage PG-2021_67	Unclassified	#D3D3D3
MZ417340	Staphylococcus phage PG-2021_64	Twortvirinae	#18F1A6
MZ417339	Staphylococcus phage PG-2021_5	Unclassified	#D3D3D3
MZ417338	Staphylococcus phage PG-2021_4	Unclassified	#D3D3D3
MZ417337	Staphylococcus phage PG-2021_47	Twortvirinae	#18F1A6
MZ417336	Staphylococcus phage PG-2021_46	Unclassified	#D3D3D3
MZ417335	Staphylococcus phage PG-2021_43	Twortvirinae	#18F1A6
MZ417334	Staphylococcus phage PG-2021_41	Twortvirinae	#18F1A6
MZ417333	Staphylococcus phage PG-2021_40	Twortvirinae	#18F1A6
MZ417332	Staphylococcus phage PG-2021_38	Twortvirinae	#18F1A6
MZ417331	Staphylococcus phage PG-2021_35	Twortvirinae	#18F1A6
MZ417330	Staphylococcus phage PG-2021_33	Twortvirinae	#18F1A6
MZ417329	Staphylococcus phage PG-2021_31	Twortvirinae	#18F1A6
MZ417328	Staphylococcus phage PG-2021_2	Twortvirinae	#18F1A6
MZ417327	Staphylococcus phage PG-2021_29	Twortvirinae	#18F1A6
MZ417326	Staphylococcus phage PG-2021_27	Twortvirinae	#18F1A6
MZ417325	Staphylococcus phage PG-2021_23	Twortvirinae	#18F1A6
MZ417324	Staphylococcus phage PG-2021_22	Twortvirinae	#18F1A6
MZ417323	Staphylococcus phage PG-2021_1	Twortvirinae	#18F1A6
MZ417322	Staphylococcus phage PG-2021_19	Twortvirinae	#18F1A6
MZ417321	Staphylococcus phage PG-2021_18	Twortvirinae	#18F1A6
MZ417320	Staphylococcus phage PG-2021_17	Twortvirinae	#18F1A6
MZ417319	Staphylococcus phage PG-2021_16	Twortvirinae	#18F1A6
MZ417318	Staphylococcus phage PG-2021_15	Twortvirinae	#18F1A6
MZ417317	Staphylococcus phage PG-2021_14	Twortvirinae	#18F1A6
MZ417316	Staphylococcus phage PG-2021_12	Twortvirinae	#18F1A6
MZ417315	Staphylococcus phage PG-2021_10	Twortvirinae	#18F1A6
MZ422438	Listeria phage LPJP1	Unclassified	#D3D3D3
MW650841	Staphylococcus phage B_UFSM1	Bronfenbrennervirinae	#53B1C6
MW627293	Staphylococcus phage B_UFSM3	Bronfenbrennervirinae	#53B1C6
MZ443785	Erwinia phage pEa_SNUABM_22	Unclassified	#D3D3D3
MZ443782	Erwinia phage pEa_SNUABM_16	Unclassified	#D3D3D3
MZ868718	Pseudomonas phage psageK9	Unclassified	#D3D3D3
MZ868717	Pseudomonas phage pphageBV72	Krylovirinae	#95BE3B
MZ868716	Pseudomonas phage pphageT12	Krylovirinae	#95BE3B
MZ868715	Pseudomonas phage pphageT21	Krylovirinae	#95BE3B
MZ868714	Pseudomonas phage pphageB21	Krylovirinae	#95BE3B
MZ868713	Pseudomonas phage psageK4e	Unclassified	#D3D3D3
MZ443778	Erwinia phage pEa_SNUABM_30	Unclassified	#D3D3D3
MZ443772	Erwinia phage pEa_SNUABM_23	Unclassified	#D3D3D3
MZ936316	Acinetobacter phage APK20	Beijerinckvirinae	#C2AD13
