Node_ID	Description	Family	Colour (Family)
KY951964	Flavobacterium phage FCV-11	Unclassified	#D3D3D3
KY951963	Flavobacterium phage FCV-3	Unclassified	#D3D3D3
KY368640	Bacillus phage vB_BsuM-Goe3	Herelleviridae	#9DCE6A
KY368639	Bacillus phage vB_BsuM-Goe2	Herelleviridae	#9DCE6A
KX098390	Erwinia phage vB_EamP_Rexella	Schitoviridae	#F27611
KX098389	Erwinia phage vB_EamP_Frozen	Schitoviridae	#F27611
KX098391	Erwinia phage vB_EamP_Gutmeister	Schitoviridae	#F27611
KY888882	Bacillus phage Flapjack	Herelleviridae	#9DCE6A
KT588073	Acinetobacter phage Ab105-3phi	Unclassified	#D3D3D3
KY658680	Vibrio phage pVa-8	Unclassified	#D3D3D3
KY658679	Vibrio phage pVa-4	Unclassified	#D3D3D3
KY658678	Vibrio phage pVa-3	Unclassified	#D3D3D3
KY658677	Vibrio phage P3	Unclassified	#D3D3D3
KY658676	Vibrio phage P2	Unclassified	#D3D3D3
KY658675	Vibrio phage H20	Unclassified	#D3D3D3
KY658674	Vibrio phage H8	Unclassified	#D3D3D3
KX581100	Vibrio phage pVa-7	Unclassified	#D3D3D3
KX581099	Vibrio phage Strym	Unclassified	#D3D3D3
KX581098	Vibrio phage VaK	Unclassified	#D3D3D3
KX581097	Vibrio phage pVa-6	Unclassified	#D3D3D3
KX581095	Vibrio phage pVa-1	Unclassified	#D3D3D3
KX581094	Vibrio phage pVa-2	Unclassified	#D3D3D3
KX581093	Vibrio phage Pel	Unclassified	#D3D3D3
KX581092	Vibrio phage Len	Unclassified	#D3D3D3
KX581091	Vibrio phage Cla	Unclassified	#D3D3D3
KX581090	Vibrio phage Her	Unclassified	#D3D3D3
MF176161	Bacillus phage Deep-Purple	Unclassified	#D3D3D3
MF036692	Serratia phage X20	Straboviridae	#5F3A91
MF036691	Serratia phage CBH8	Straboviridae	#5F3A91
MF036690	Serratia phage CHI14	Straboviridae	#5F3A91
KY985004	Escherichia phage vB_EcoS_SH2	Drexlerviridae	#A63C53
KY945241	Synechococcus phage S-H35	Kyanoviridae	#EDFB14
KY962008	Escherichia phage ST31	Autographiviridae	#537AB6
MF074189	Sinorhizobium phage phiM5	Unclassified	#D3D3D3
MF063068	Pseudomonas phage Noxifer	Unclassified	#D3D3D3
MF042361	Pseudomonas phage Skulduggery	Unclassified	#D3D3D3
MF042360	Pseudomonas phage Phabio	Unclassified	#D3D3D3
KM576124	Klebsiella phage phiBO1E	Autographiviridae	#537AB6
KT820175	Ruegeria phage 45A6	Unclassified	#D3D3D3
KX241618	Xanthomonas phage Xoo-sp2	Mesyanzhinovviridae	#60C341
KX077896	Streptococcus phage phiJH1301-2	Unclassified	#D3D3D3
KX077895	Streptococcus phage phiZJ20091101-4	Unclassified	#D3D3D3
KX077894	Streptococcus phage phiZJ20091101-3	Unclassified	#D3D3D3
KX077893	Streptococcus phage phiZJ20091101-2	Unclassified	#D3D3D3
KX077892	Streptococcus phage phiJH1301-3	Unclassified	#D3D3D3
KX077891	Streptococcus phage phiJH1301-1	Unclassified	#D3D3D3
KX077890	Streptococcus phage phiLP081102	Unclassified	#D3D3D3
KX077889	Streptococcus phage phiZJ20091101-1	Unclassified	#D3D3D3
EF136589	Staphylococcus phage 812	Herelleviridae	#9DCE6A
KY499642	Vibrio phage pVa-21	Unclassified	#D3D3D3
KY056620	Staphylococcus phage P240	Unclassified	#D3D3D3
KT878766	Staphylococcus phage P1105	Unclassified	#D3D3D3
KT809369	Staphylococcus phage P630	Unclassified	#D3D3D3
KT809368	Staphylococcus phage P282	Unclassified	#D3D3D3
KY779849	Staphylococcus phage qdsa002	Herelleviridae	#9DCE6A
KY779848	Staphylococcus phage qdsa001	Herelleviridae	#9DCE6A
KY554776	Lactococcus phage AM12	Unclassified	#D3D3D3
KY947509	Bacillus phage SerPounce	Salasmaviridae	#4F9ED3
KY945355	Mycobacterium phage Shandong1	Unclassified	#D3D3D3
KY940711	Bradyrhizobium phage BDU-MI-1	Unclassified	#D3D3D3
KY921761	Bacillus phage BeachBum	Salasmaviridae	#4F9ED3
KY271396	Klebsiella phage 2 LV-2017	Unclassified	#D3D3D3
KY744235	Sulfolobus islandicus rod-shaped phage 6	Rudiviridae	#6EA157
KY744234	Sulfolobus islandicus rod-shaped virus 11	Rudiviridae	#6EA157
KY744233	Sulfolobus islandicus rod-shaped virus 5	Rudiviridae	#6EA157
KY744232	Sulfolobus islandicus rod-shaped virus 7	Rudiviridae	#6EA157
KY744231	Sulfolobus islandicus rod-shaped virus 4	Rudiviridae	#6EA157
KY744230	Sulfolobus islandicus rod-shaped virus 10	Rudiviridae	#6EA157
KY744229	Sulfolobus islandicus rod-shaped virus 8	Rudiviridae	#6EA157
KY744228	Sulfolobus islandicus rod-shaped virus 9	Rudiviridae	#6EA157
KY853667	Xanthomonas phage Xf409	Inoviridae	#3A6237
KX513871	Human gut microviridae SH-CHD8	Microviridae	#BE7DCB
KX513875	Human gut microviridae SH-CHD12	Microviridae	#BE7DCB
KX513877	Human gut gokushovirus	Microviridae	#BE7DCB
KX513876	Human gut gokushovirus	Microviridae	#BE7DCB
KX513874	Human gut gokushovirus	Microviridae	#BE7DCB
KX513873	Human gut gokushovirus	Microviridae	#BE7DCB
KX513872	Human gut gokushovirus	Microviridae	#BE7DCB
KX513870	Human gut gokushovirus	Microviridae	#BE7DCB
KX513869	Human gut gokushovirus	Microviridae	#BE7DCB
KX513868	Human gut gokushovirus	Microviridae	#BE7DCB
KX513867	Human gut gokushovirus	Microviridae	#BE7DCB
KX513866	Human gut gokushovirus	Microviridae	#BE7DCB
KX513865	Human gut gokushovirus	Microviridae	#BE7DCB
KX513864	Human gokushovirus	Microviridae	#BE7DCB
KT945995	Enterococcus phage vB_EfaP_IME199	Rountreeviridae	#ED1918
KX171213	Staphylococcus phage vB_SscM-2	Herelleviridae	#9DCE6A
KX171212	Staphylococcus phage vB_SscM-1	Herelleviridae	#9DCE6A
KX171211	Salmonella phage vB_SenM-2	Ackermannviridae	#CC60C5
KX171210	Pseudomonas phage vB_Pae1396P-5	Schitoviridae	#F27611
KX171209	Pseudomonas phage vB_Pae575P-3	Schitoviridae	#F27611
KX171208	Pseudomonas phage vB_Pae436M-8	Unclassified	#D3D3D3
KX833905	Lactococcus phage PLg-TB25	Unclassified	#D3D3D3
KY629621	Streptococcus virus MS1	Unclassified	#D3D3D3
KY554777	Lactococcus phage LW81	Unclassified	#D3D3D3
KY554775	Lactococcus phage AM11	Unclassified	#D3D3D3
KY554774	Lactococcus phage AM9	Unclassified	#D3D3D3
KY554773	Lactococcus phage AM8	Unclassified	#D3D3D3
KY554772	Lactococcus phage AM5	Unclassified	#D3D3D3
KY554771	Lactococcus phage AM4	Unclassified	#D3D3D3
KY554770	Lactococcus phage AM3	Unclassified	#D3D3D3
KY554769	Lactococcus phage AM2	Unclassified	#D3D3D3
KY554768	Lactococcus phage AM1	Unclassified	#D3D3D3
KY554767	Lactococcus phage AM7	Unclassified	#D3D3D3
KY554766	Lactococcus phage AM6	Unclassified	#D3D3D3
KY554765	Lactococcus phage LW4	Unclassified	#D3D3D3
KY554764	Lactococcus phage LW33	Unclassified	#D3D3D3
KY554763	Lactococcus phage LW32	Unclassified	#D3D3D3
KY554762	Lactococcus phage LW31	Unclassified	#D3D3D3
KY554761	Lactococcus phage R31	Unclassified	#D3D3D3
KY554760	Lactococcus phage R3.4	Unclassified	#D3D3D3
KX443552	Cronobacter phage vB_CsaM_leE	Straboviridae	#5F3A91
KX431560	Cronobacter phage vB_CsaM_leN	Straboviridae	#5F3A91
KX431559	Cronobacter phage vB_CsaM_leB	Straboviridae	#5F3A91
LC168164	Tenacibaculum phage pT24	Unclassified	#D3D3D3
CP017906	Vibrio phage K05K4_VK05K4_2	Inoviridae	#3A6237
CP017905	Vibrio phage K05K4_VK05K4_1	Inoviridae	#3A6237
KY271401	Klebsiella phage 1 LV-2017	Unclassified	#D3D3D3
KY271400	Klebsiella phage 6 LV-2017	Unclassified	#D3D3D3
KY271399	Klebsiella phage 5 LV-2017	Unclassified	#D3D3D3
KY271398	Klebsiella phage 4LV2017	Peduoviridae	#82F680
KY271397	Klebsiella phage 3LV2017	Peduoviridae	#82F680
KY271395	Klebsiella phage 2b LV-2017	Unclassified	#D3D3D3
KY271402	Klebsiella phage 48ST307	Unclassified	#D3D3D3
KY389064	Staphylococcus phage phi879	Unclassified	#D3D3D3
KY389063	Staphylococcus phage phi575	Unclassified	#D3D3D3
KY709296	Shewanella phage SppYZU05	Chaseviridae	#47BE87
KY705409	Escherichia phage vB_EcoM_ECOO78	Unclassified	#D3D3D3
KY780482	Klebsiella phage KOX1	Drexlerviridae	#A63C53
KY624616	Corynebacterium phage LGCM-V9	Unclassified	#D3D3D3
KY624615	Corynebacterium phage LGCM-V8	Unclassified	#D3D3D3
KY624614	Corynebacterium phage LGCM-V7	Unclassified	#D3D3D3
KY624613	Corynebacterium phage LGCM-V5	Unclassified	#D3D3D3
KY624612	Corynebacterium phage LGCM-V6	Unclassified	#D3D3D3
KY624611	Corynebacterium phage LGCM-V4	Unclassified	#D3D3D3
KY624610	Corynebacterium phage LGCM-V3	Unclassified	#D3D3D3
KY613597	Corynebacterium phage LGCM-V2	Unclassified	#D3D3D3
KY653129	Staphylococcus phage IME1365_01	Unclassified	#D3D3D3
KY653127	Corynebacterium phage IME1320_01	Unclassified	#D3D3D3
KY653126	Staphylococcus virus IME1354_01	Unclassified	#D3D3D3
KY653125	Staphylococcus phage IME1346_01	Unclassified	#D3D3D3
KY653124	Staphylococcus phage IME1367_01	Unclassified	#D3D3D3
KY653123	Staphylococcus phage IME1361_01	Unclassified	#D3D3D3
KY653120	Staphylococcus phage IME1348_01	Unclassified	#D3D3D3
KY653119	Morganella phage IME1369_02	Unclassified	#D3D3D3
KY653118	Morganella phage IME1369_01	Unclassified	#D3D3D3
KY653116	Staphylococcus phage IME1318_01	Unclassified	#D3D3D3
KX179905	Ralstonia phage Rs551	Inoviridae	#3A6237
KY000003	Salmonella phage STP07	Ackermannviridae	#CC60C5
KY914485	Aeromonas phage phiA8-29	Ackermannviridae	#CC60C5
KY817360	Rhodococcus phage Toil	Tectiviridae	#595C69
KU925172	Escherichia phage PE37	Straboviridae	#5F3A91
KX822733	Pseudoalteromonas phage PH357	Unclassified	#D3D3D3
KX756572	Pectobacterium phage PP2	Autographiviridae	#537AB6
KX689784	Escherichia phage JSS1	Autographiviridae	#537AB6
LT841304	Escherichia phage vB_EcoS_swan01	Drexlerviridae	#A63C53
KY626177	Marinomonas phage CPG1g	Autographiviridae	#537AB6
KY626176	Marinomonas phage CPP1m	Autographiviridae	#537AB6
KY421186	Flavobacterium phage FL-1	Unclassified	#D3D3D3
KY056619	Brucella phage Iz	Unclassified	#D3D3D3
KY581279	Staphylococcus phage pSa-3	Herelleviridae	#9DCE6A
KY318515	Yersinia phage fHe-Yen3-01	Autographiviridae	#537AB6
KU977420	Stx1 converting phage AU6Stx1	Unclassified	#D3D3D3
KU977419	Stx1 converting phage AU5Stx1	Unclassified	#D3D3D3
KY555147	Caulobacter phage Ccr34	Unclassified	#D3D3D3
KY555146	Caulobacter phage Ccr32	Unclassified	#D3D3D3
KY555145	Caulobacter phage Ccr29	Unclassified	#D3D3D3
KY555144	Caulobacter phage Ccr5	Unclassified	#D3D3D3
KY555143	Caulobacter phage Ccr2	Unclassified	#D3D3D3
KY555142	Caulobacter phage Ccr10	Unclassified	#D3D3D3
KY695241	Wolbachia phage sr1WOdamA	Unclassified	#D3D3D3
KY695239	Wolbachia phage sr1WOdamA	Unclassified	#D3D3D3
KY709687	Salmonella phage 29485	Unclassified	#D3D3D3
KY695153	Staphylococcus phage SA7	Unclassified	#D3D3D3
KY593455	Yersinia phage fHe-Yen9-01	Straboviridae	#5F3A91
KX905163	Clostridioides phage phiSemix9P1	Unclassified	#D3D3D3
KY677846	Escherichia phage phiLLS	Demerecviridae	#4A8041
KY657202	Salmonella phage GJL01	Drexlerviridae	#A63C53
KY622015	Shewanella phage SppYZU01	Unclassified	#D3D3D3
KY606587	Dinoroseobacter phage vB_DshS-R5C	Unclassified	#D3D3D3
KY249644	Synechococcus virus S-ESS1	Casjensviridae	#CF770A
KY176369	Salmonella phage STP03	Unclassified	#D3D3D3
KY363465	Providencia phage vB_PreS_PR1	Demerecviridae	#4A8041
KX147096	Serratia phage vB-Sru-IME250	Ackermannviridae	#CC60C5
LC210520	Thermus phage phiOH16	Paulinoviridae	#506C56
LC035386	Thermus phage phiOH3	Paulinoviridae	#506C56
KT630647	Salmonella phage SEN8	Peduoviridae	#82F680
KY653237	Salmonella phage alphaalpha	Microviridae	#BE7DCB
KY619305	Escherichia phage vB_EcoS_ESCO41	Drexlerviridae	#A63C53
KY566218	Corynebacterium phage LGCM-VI	Unclassified	#D3D3D3
KM879221	Delftia phage RG-2014	Schitoviridae	#F27611
CP011103	Listeria phage LWP01	Unclassified	#D3D3D3
KY442063	Staphylococcus phage Andhra	Rountreeviridae	#ED1918
KT717085	Streptococcus phage 128	Aliceevansviridae	#2681A9
KT717084	Streptococcus phage 53	Aliceevansviridae	#2681A9
KT717083	Streptococcus phage 73	Aliceevansviridae	#2681A9
KU873925	Pseudomonas phage pf16	Unclassified	#D3D3D3
EF694694	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694693	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694691	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694690	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694689	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694688	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694687	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694686	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694685	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
EF694684	Campylobacter phage CGC-2007	Unclassified	#D3D3D3
KY630187	Serratia phage BF	Unclassified	#D3D3D3
KY464836	Ralstonia phage RS-PI-1	Autographiviridae	#537AB6
KY472224	Enterococcus phage EF-P10	Unclassified	#D3D3D3
KU862660	Pseudomonas phage phiPMW	Unclassified	#D3D3D3
KY471386	Staphylococcus phage St 134	Rountreeviridae	#ED1918
KU836751	Bacillus phage Leo2	Unclassified	#D3D3D3
KT949345	Aeromonas phage Ahp1	Autographiviridae	#537AB6
KP966108	Burkholderia phage AP3	Peduoviridae	#82F680
KX223815	Lactobacillus phage P1	Unclassified	#D3D3D3
KY065477	Streptococcus phage IPP37	Unclassified	#D3D3D3
KY065505	Streptococcus phage IPP69	Unclassified	#D3D3D3
KY065504	Streptococcus phage IPP68	Unclassified	#D3D3D3
KY065503	Streptococcus phage IPP67	Unclassified	#D3D3D3
KY065502	Streptococcus phage IPP66	Unclassified	#D3D3D3
KY065501	Streptococcus phage IPP65	Unclassified	#D3D3D3
KY065500	Streptococcus phage IPP64	Unclassified	#D3D3D3
KY065499	Streptococcus phage IPP63	Unclassified	#D3D3D3
KY065498	Streptococcus phage IPP62	Unclassified	#D3D3D3
KY065497	Streptococcus phage IPP61	Unclassified	#D3D3D3
KY065496	Streptococcus phage IPP60	Unclassified	#D3D3D3
KY065495	Streptococcus phage IPP58	Unclassified	#D3D3D3
KY065494	Streptococcus phage IPP57	Unclassified	#D3D3D3
KY065493	Streptococcus phage IPP55	Unclassified	#D3D3D3
KY065492	Streptococcus phage IPP54	Unclassified	#D3D3D3
KY065491	Streptococcus phage IPP53	Unclassified	#D3D3D3
KY065490	Streptococcus phage IPP52	Unclassified	#D3D3D3
KY065489	Streptococcus phage IPP51	Unclassified	#D3D3D3
KY065488	Streptococcus phage IPP50	Unclassified	#D3D3D3
KY065487	Streptococcus phage IPP48	Unclassified	#D3D3D3
KY065486	Streptococcus phage IPP46	Unclassified	#D3D3D3
KY065485	Streptococcus phage IPP45	Unclassified	#D3D3D3
KY065484	Streptococcus phage IPP44	Unclassified	#D3D3D3
KY065483	Streptococcus phage IPP43	Unclassified	#D3D3D3
KY065482	Streptococcus phage IPP42	Unclassified	#D3D3D3
KY065481	Streptococcus phage IPP41	Unclassified	#D3D3D3
KY065480	Streptococcus phage IPP40	Unclassified	#D3D3D3
KY065479	Streptococcus phage IPP39	Unclassified	#D3D3D3
KY065478	Streptococcus phage IPP38	Unclassified	#D3D3D3
KY065476	Streptococcus phage IPP36	Unclassified	#D3D3D3
KY065475	Streptococcus phage IPP35	Unclassified	#D3D3D3
KY065474	Streptococcus phage IPP34	Unclassified	#D3D3D3
KY065473	Streptococcus phage IPP32	Unclassified	#D3D3D3
KY065472	Streptococcus phage IPP31	Unclassified	#D3D3D3
KY065471	Streptococcus phage IPP30	Unclassified	#D3D3D3
KY065470	Streptococcus phage IPP29	Unclassified	#D3D3D3
KY065469	Streptococcus phage IPP28	Unclassified	#D3D3D3
KY065468	Streptococcus phage IPP27	Unclassified	#D3D3D3
KY065467	Streptococcus phage IPP26	Unclassified	#D3D3D3
KY065466	Streptococcus phage IPP25	Unclassified	#D3D3D3
KY065465	Streptococcus phage IPP24	Unclassified	#D3D3D3
KY065464	Streptococcus phage IPP23	Unclassified	#D3D3D3
KY065463	Streptococcus phage IPP22	Unclassified	#D3D3D3
KY065462	Streptococcus phage IPP21	Unclassified	#D3D3D3
KY065461	Streptococcus phage IPP20	Unclassified	#D3D3D3
KY065460	Streptococcus phage IPP19	Unclassified	#D3D3D3
KY065459	Streptococcus phage IPP18	Unclassified	#D3D3D3
KY065458	Streptococcus phage IPP17	Unclassified	#D3D3D3
KY065457	Streptococcus phage IPP16	Unclassified	#D3D3D3
KY065456	Streptococcus phage IPP15	Unclassified	#D3D3D3
KY065455	Streptococcus phage IPP14	Unclassified	#D3D3D3
KY065454	Streptococcus phage IPP12	Unclassified	#D3D3D3
KY065453	Streptococcus phage IPP11	Unclassified	#D3D3D3
KY065452	Streptococcus phage IPP10	Unclassified	#D3D3D3
KY065451	Streptococcus phage IPP9	Unclassified	#D3D3D3
KY065450	Streptococcus phage IPP8	Unclassified	#D3D3D3
KY065449	Streptococcus phage IPP5	Unclassified	#D3D3D3
KY579375	Sulfolobus spindle-shaped virus 3	Fuselloviridae	#4A52C5
KY563228	Sulfolobus spindle-shaped virus Lassen	Fuselloviridae	#4A52C5
AP017972	Vibrio phage pTD1	Unclassified	#D3D3D3
KX119183	Helicobacter phage SwC388G	Unclassified	#D3D3D3
KX119182	Helicobacter phage Is3180G	Unclassified	#D3D3D3
KX119181	Helicobacter phage Pt259G	Unclassified	#D3D3D3
KX119178	Helicobacter phage Pt5303G	Unclassified	#D3D3D3
KX119206	Helicobacter phage UKEN32U	Unclassified	#D3D3D3
KX119205	Helicobacter phage DeM53M	Unclassified	#D3D3D3
KX119204	Helicobacter phage Sw577G	Unclassified	#D3D3D3
KX119203	Helicobacter phage PtB89G	Unclassified	#D3D3D3
KX119202	Helicobacter phage Pt1293U	Unclassified	#D3D3D3
KX119201	Helicobacter phage FrANT170U	Unclassified	#D3D3D3
KX119200	Helicobacter phage FrMEG235U	Unclassified	#D3D3D3
KX119199	Helicobacter phage Pt5771G	Unclassified	#D3D3D3
KX119198	Helicobacter phage Pt5322G	Unclassified	#D3D3D3
KX119197	Helicobacter phage PtB92G	Unclassified	#D3D3D3
KX119196	Helicobacter phage Pt4481G	Unclassified	#D3D3D3
KX119195	Helicobacter phage FrGC43A	Unclassified	#D3D3D3
KX119194	Helicobacter phage FrG12G	Unclassified	#D3D3D3
KX119193	Helicobacter phage FrB58M	Unclassified	#D3D3D3
KX119192	Helicobacter phage Pt1918U	Unclassified	#D3D3D3
KX119191	Helicobacter phage Pt4497U	Unclassified	#D3D3D3
KX119190	Helicobacter phage Pt4472G	Unclassified	#D3D3D3
KX119189	Helicobacter phage Pt21299RU	Unclassified	#D3D3D3
KX119188	Helicobacter phage FrB41M	Unclassified	#D3D3D3
KX119177	Helicobacter phage SwA626G	Unclassified	#D3D3D3
KX119176	Helicobacter phage Pt1846U	Unclassified	#D3D3D3
KX119175	Helicobacter phage Pt22899G	Unclassified	#D3D3D3
KX119174	Helicobacter phage UKEN31U	Unclassified	#D3D3D3
KY398841	Escherichia phage vB_EcoS_CEB_EC3a	Drexlerviridae	#A63C53
KX501139	Phage DP-2017a	Unclassified	#D3D3D3
KX501138	Phage DP-2017a	Unclassified	#D3D3D3
KX501137	Phage DP-2017a	Unclassified	#D3D3D3
KX501136	Phage DP-2017a	Unclassified	#D3D3D3
KX501135	Phage DP-2017a	Unclassified	#D3D3D3
KX501134	Phage DP-2017a	Unclassified	#D3D3D3
KY295898	Escherichia phage P AB-2017	Unclassified	#D3D3D3
KY295896	Escherichia phage L AB-2017	Unclassified	#D3D3D3
KY295895	Escherichia phage G AB-2017	Unclassified	#D3D3D3
KX160220	Lactococcus phage Dub35A	Unclassified	#D3D3D3
KX160219	Lactococcus phage C41431	Unclassified	#D3D3D3
KX160218	Lactococcus phage 98204	Unclassified	#D3D3D3
KX160217	Lactococcus phage 98203	Unclassified	#D3D3D3
KX160216	Lactococcus phage 98202	Unclassified	#D3D3D3
KX160215	Lactococcus phage 98104	Unclassified	#D3D3D3
KX160214	Lactococcus phage 98103	Unclassified	#D3D3D3
KX160213	Lactococcus phage 98102	Unclassified	#D3D3D3
KX160212	Lactococcus phage 98101	Unclassified	#D3D3D3
KX160211	Lactococcus phage 62503	Unclassified	#D3D3D3
KX160210	Lactococcus phage 62502	Unclassified	#D3D3D3
KX160209	Lactococcus phage 58502	Unclassified	#D3D3D3
KX160208	Lactococcus phage 53802	Unclassified	#D3D3D3
KX160207	Lactococcus phage 53801	Unclassified	#D3D3D3
KX160206	Lactococcus phage 50902	Unclassified	#D3D3D3
KX160205	Lactococcus phage 49801	Unclassified	#D3D3D3
KX160204	Lactococcus phage 38502	Unclassified	#D3D3D3
JX290549	Pectobacterium phage PhiM1	Autographiviridae	#537AB6
KF156340	Synechococcus phage S-MbCM100	Kyanoviridae	#EDFB14
JQ067084	Pseudomonas phage PaMx25	Unclassified	#D3D3D3
KX552041	Escherichia phage ESCO13	Unclassified	#D3D3D3
KY250482	Corynebacterium phage phi16	Unclassified	#D3D3D3
KY385423	Klebsiella phage vB_KpnP_KpV74	Autographiviridae	#537AB6
KY363359	Streptococcus phage Str03	Unclassified	#D3D3D3
KY349816	Streptococcus phage Str01	Unclassified	#D3D3D3
KY006853	Erythrobacter phage vB_EliS_R6L	Unclassified	#D3D3D3
LT714109	Lederbergvirus BTP1	Unclassified	#D3D3D3
KY030782	Bacillus phage phi3T	Unclassified	#D3D3D3
AP012540	Stx2-converting phage Stx2a_WGPS8	Unclassified	#D3D3D3
AP012539	Stx2-converting phage Stx2a_WGPS6	Unclassified	#D3D3D3
AP012538	Stx2-converting phage Stx2a_WGPS4	Unclassified	#D3D3D3
AP012537	Stx2-converting phage Stx2a_WGPS2	Unclassified	#D3D3D3
AP012536	Stx2-converting phage Stx2a_1447	Unclassified	#D3D3D3
AP012535	Stx2-converting phage Stx2a_WGPS9	Unclassified	#D3D3D3
AP012534	Stx2-converting phage Stx2a_F765	Unclassified	#D3D3D3
AP012533	Stx2-converting phage Stx2a_F723	Unclassified	#D3D3D3
AP012532	Stx2-converting phage Stx2a_F451	Unclassified	#D3D3D3
AP012531	Stx2-converting phage Stx2a_F422	Unclassified	#D3D3D3
AP012530	Stx2-converting phage Stx2a_F349	Unclassified	#D3D3D3
AP012529	Stx2-converting phage Stx2a_F403	Unclassified	#D3D3D3
KX232515	Staphylococcus phage 3 AJ-2017	Unclassified	#D3D3D3
KX532239	Staphylococcus phage StAP1	Herelleviridae	#9DCE6A
KY014601	Escherichia phage Utah	Casjensviridae	#CF770A
KX660669	Aquamicrobium phage P14	Autographiviridae	#537AB6
KT454806	Escherichia phage SUSP2	Unclassified	#D3D3D3
KT454805	Escherichia phage phiSUSP1	Unclassified	#D3D3D3
KX853510	Virus Rctr197k	Unclassified	#D3D3D3
KX130960	Escherichia phage vB_EcoS-IME253	Drexlerviridae	#A63C53
KY420199	Proteus phage vB_PvuS_Pm34	Unclassified	#D3D3D3
KX853514	Virus Rctr16k	Unclassified	#D3D3D3
KX853513	Virus Rctr41k	Unclassified	#D3D3D3
EU078592	Escherichia phage DE3	Unclassified	#D3D3D3
KX431888	Pseudomonas phage UNO-SLW1	Autographiviridae	#537AB6
KX449361	Pseudomonas phage UNO-SLW2	Autographiviridae	#537AB6
KX449362	Pseudomonas phage UNO-SLW3	Autographiviridae	#537AB6
KX449363	Pseudomonas phage UNO-SLW4	Autographiviridae	#537AB6
KY117485	Ralstonia phage phiAp1	Autographiviridae	#537AB6
KY379853	Salmonella phage LPSE1	Unclassified	#D3D3D3
KY316062	Ralstonia phage RS-PII-1	Autographiviridae	#537AB6
KY303907	Enterococcus phage EF-P29	Unclassified	#D3D3D3
KY290756	Vibrio phage Vp670	Autographiviridae	#537AB6
KX845404	Klebsiella phage vB_Kpn_IME260	Demerecviridae	#4A8041
KX987127	Thermus phage G20c	Unclassified	#D3D3D3
HF569092	Brucella phage Wb	Unclassified	#D3D3D3
HF569091	Brucella phage Tb	Unclassified	#D3D3D3
HF569090	Brucella phage R/C	Unclassified	#D3D3D3
HF569089	Brucella phage Fi	Unclassified	#D3D3D3
HF569088	Brucella phage Bk2	Unclassified	#D3D3D3
KU510289	Acinetobacter phage LZ35	Unclassified	#D3D3D3
KX879643	Streptococcus phage CHPC1151	Unclassified	#D3D3D3
KX879642	Streptococcus phage CHPC926	Unclassified	#D3D3D3
KX879641	Streptococcus phage CHPC577	Unclassified	#D3D3D3
KJ802832	Salmonella phage 9NA	Unclassified	#D3D3D3
KY203335	Pasteurella phage PMP-GADVASU-IND	Unclassified	#D3D3D3
KY206887	Clostridium phage Clo-PEP-1	Unclassified	#D3D3D3
KY245950	Acinetobacter phage AJO1	Autographiviridae	#537AB6
KY245949	Acinetobacter phage AJO1	Autographiviridae	#537AB6
KX879602	Liberibacter phage HHCA1-2	Unclassified	#D3D3D3
KX879601	Liberibacter phage SGCA5-1	Unclassified	#D3D3D3
KY045851	Pseudoalteromonas phage C5a	Peduoviridae	#82F680
KT264835	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264834	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264833	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264832	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264831	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264830	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264829	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264828	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264827	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264826	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264825	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264824	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264823	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264822	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264821	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264820	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264819	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264818	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264817	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264816	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264815	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264814	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
KT264813	Gokushovirus WZ-2015a	Microviridae	#BE7DCB
